id,user_id,cwa_id,discipline_id,projectId,phaseId,cwpUnit,ewpRefId,ewpRefNo,cwa,cwpSubArea,cwpLevel,cwpType,cwpIcsu,cwpTitle,cwpDescription,cwpNo,cwpRevision,cwpDocumentContNo,cwpPlannedRelease,cwpPlannedComplete,cwpPlannedHours,cwpForecastRelease,cwpForecastComplete,cwpForecastHours,cwpActualRelease,cwpActualComplete,cwpActualHours,cwpLink,cwpWorkOwners,cwpWorkReleaseDate,cwpWorkConstruction,cwpWorkConstructionDate,cwpCompleteOwners,cwpCompleteReleaseDate,cwpCompleteConstruction,cwpCompleteConstructionDate,in_schedule,status,current_status,addDate,cwpPlannedReleaseExe,cwpPlannedCompleteExe,cwpPlannedHoursExe,cwpActualReleaseExe,cwpActualCompleteExe,cwpActualHoursExe,cwpForecastReleaseExe,cwpForecastCompleteExe,cwpForecastHoursExe,cwpCompilerPath,manualOrSystemStart,manualOrSystemComplete,my_selection,my_packages,import,wbsShortCode,contractorId,delayDuration,cwpSupervisor,auditUserid,auditDate,releaseConsSupApprovalStatus,releaseConsSup,releaseConsSupDate,releaseConsSupRemarks,compiledById,checkedById,approvedById,cwpReleaseStatus,releaseLead,releaseLeadDate,releaseLeadRemarks,releaseEngMgr,releaseEngMgrDate,releaseEngMgrRemarks,cwpManager,cwpLead,releaseConstMgr,releaseConstMgrDate,releaseConstMgrRemarks,releaseConstMgrApprovalStatus,releaseHold,cwpReleaseHold,cwpReleaseRisks,cwpReleaseMitigationPlan,contractorDcn,revisionDescription,blockchainWorkBlockId,blockchain_status,linked_area,reject_remark,pc_ForecastComplete_Quaterly,pc_ForecastStart_Quaterly_Exe,pc_ForecastFinish_Quaterly_Exe,releaseBlockchainStatus
"4144","383",\N,"392","54","11","213","3925","EWP-Z01-WP0.0-999-CI-MC-202","Overall Common Area","999","AG","NAC","500","Rotating Equipment (for MR/PR compressors)","Rotating Equipment (for MR/PR compressors)","CWP-Z01-WP0.0-999-CI-MC-202","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","2024-07-01","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1719846273","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_4144.pdf","0","0","0","1","1",\N,\N,\N,"264",\N,\N,"2","264","2024-07-01 03:04:33","","9209","8392","9067","4","383","2024-03-25 04:12:22","",\N,\N,\N,"302",\N,"302","2024-03-26 07:52:07","undefined","2","2","EWP WITH HOLD","CONSTRUCTION SCHEDULE DELAY","-",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4145","383",\N,"392","54","11","213","3926","EWP-Z00-WP0.0-999-FI-MC-202","Overall Common Area-Z00","999","AG","NAC","500","Rotating Equipment","Rotating Equipment","CWP-Z00-WP0.0-999-FI-MC-202","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","2024-07-01","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"13",\N,"1719846056","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_4145.pdf","0","0","0","1","1",\N,\N,\N,"264",\N,\N,"2","264","2024-07-01 03:00:56","","9209","8392","9067","4","383","2024-04-13 02:49:51","",\N,\N,\N,"302",\N,"302","2024-04-13 03:03:45","undefined","2","2","EWP WITH HOLDS","CONSTRUCTION SCHEDULE DELAY","-",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4146","200",\N,"392","54","11","213","3927","EWP-Z01-WP0.0-999-FI-MC-203","Overall Common Area","999","AG","NAC","500","Packages Equipment","Packages Equipment","CWP-Z01-WP0.0-999-FI-MC-203","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1688109315","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","200",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4147","200",\N,"392","54","11","213","3928","EWP-Z00-WP0.0-999-FI-MC-203","Overall Common Area-Z00","999","AG","DELETED","500","Packages Equipment","Packages Equipment","CWP-Z00-WP0.0-999-FI-MC-203","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1688109329","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","200",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4148","200",\N,"392","54","11","214","3929","EWP-Z02-WP0.0-999-FI-MC-201","BF - Overall Common Area","999","AG","DELETED","500","Static Equipment","Static Equipment","CWP-Z02-WP0.0-999-FI-MC-201","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1688110697","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","200",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4149","200",\N,"392","54","11","214","3930","EWP-Z02-WP0.0-999-FI-MC-202","BF - Overall Common Area","999","AG","DELETED","500","Rotating Equipment","Rotating Equipment","CWP-Z02-WP0.0-999-FI-MC-202","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1688110723","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","200",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4150","200",\N,"392","54","11","214","3931","EWP-Z02-WP0.0-999-FI-MC-203","BF - Overall Common Area","999","AG","DELETED","500","Packages Equipment","Packages Equipment","CWP-Z02-WP0.0-999-FI-MC-203","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1688110770","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","200",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4151","383",\N,"392","54","6","187","0","EWP-A05-WP4.1-010-CI-MC-200","Common Area Power Generation (GTG)","10","AG","NAC","500","Static Equipment","Static Equipment","CWP-A05-WP4.1-010-CI-MC-200","1",\N,"0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"3",\N,"1705764848","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_4151.pdf","0","0","0","1","1",\N,\N,\N,"264",\N,\N,"1",\N,\N,\N,"9207","8002","8677","3","383","2024-01-20 03:27:33","",\N,\N,\N,"302",\N,"302","2024-01-20 03:34:08","","2","2","N/A","N/A","NILL",\N,\N,\N,\N,\N,\N,"0000-00-00","0000-00-00","0000-00-00",\N
"4152","336",\N,"420","1","1","176","313","EW-BASE-106-C-FI-CV","T7-B01-WP1.1-020","Subarea","L1","FI","500","CWP-TESTL-RNSO-04t","CWP-TESTL-RNSO-04d","CWP-TESTL-RNSO-04","0","1124","2023-07-03","2023-07-03","0","2023-07-05","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1700027242","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"3101",\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4153","336",\N,"420","1","1","176","314","EW-B08-WP5.10-100-FI-LC-101","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-TESTL-RNSOWO-001 t","CWP-TESTL-RNSOWO-001 d","CWP-TESTL-RNSOWO-001","1","1124","2023-07-04","2023-07-04","0","2023-07-04","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1709617369","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,\N,"343","2023-07-04 12:50:53","",\N,\N,\N,"1","336","2024-03-05 05:42:49","undefined",\N,\N,\N,"138",\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4154","336",\N,"420","1","1","176","323","EW-B08-WP5.10-100-FI-MC-302","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-TESTL-RNSOWH-001 t","CWP-TESTL-RNSOWH-001 d","CWP-TESTL-RNSOWH-001","0","1124","2023-07-04","2023-07-04","0","2023-07-04","0000-00-00","0","0000-00-00","2023-07-04","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","13",\N,"1688475764","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,"2","343","2023-07-04 01:02:44","","3100","3101","3102","4","336","2023-07-04 01:01:44","",\N,\N,\N,"138",\N,"138","2023-07-04 01:02:08","","2","2","s","d","d",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4155","336",\N,"420","1","1","176","315","EW-B08-WP5.10-100-FI-MC-101","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-TESTL-RNSOWH-002","CWP-TESTL-RNSOWH-002","CWP-TESTL-RNSOWH-002","0","1124","2023-07-05","2023-07-05","0","2023-07-05","0000-00-00","0","0000-00-00","2023-07-05","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","13",\N,"1688531222","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,"2","343","2023-07-05 04:27:02","",\N,\N,\N,"4","336","2023-07-05 04:23:15","",\N,\N,\N,"138",\N,"138","2023-07-05 04:26:30","","2","2","df","fdv","dbef",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4156","336",\N,"420","1","1","176","322","EW-B08-WP5.10-100-FI-MC-102","T7-B01-WP1.1-010","10","L1","FI","500","Title test","Description test","CWP-TESTL-RNSOWH-004","0","1124","2023-07-05","2023-07-05","0","2023-07-05","0000-00-00","0","0000-00-00","2023-07-05","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","13",\N,"1688531954","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,"2","343","2023-07-05 04:39:14","","3100","3101","3102","4","336","2023-07-05 04:38:32","",\N,\N,\N,"138",\N,"138","2023-07-05 04:38:51","","2","2","dca","av","da",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4157","336",\N,"110","1","1","176","3936","EWP-NO-01","T7-B01-WP1.1-010","10","101","FI","500","CWP-N0-01","CWP-N0-01","CWP-N0-01","0","","1990-01-01","1991-01-02","0","1990-01-03","1991-01-04","0","1990-01-06","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1716803300","0000-00-00","0000-00-00","0","2023-12-31",\N,"0","2015-01-03","2015-01-04","0",\N,"1","1","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1991-01-05","2015-01-05","2015-01-06",\N
"4158","336",\N,"110","1","1","176","3937","EWP-NO-02","T7-B01-WP1.1-010","10","101","FI","500","CWP-N0-02","CWP-N0-02","CWP-N0-02","0","","1991-02-01","1991-02-02","0","1991-02-03","1990-02-04","0","1991-02-06","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1688634003","2015-02-01","1991-02-02",\N,"0000-00-00","0000-00-00",\N,"2015-02-03","2015-02-04",\N,"file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_4158.pdf","0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1990-02-05","2015-02-05","2015-02-06",\N
"4159","336",\N,"110","1","1","176","3938","EWP-NO-03","T7-B01-WP1.1-010","10","101","FI","500","CWP-N0-02","CWP-N0-02","CWP-N0-03","0","","1991-03-01","1991-03-02","0","1991-03-03","1991-03-04","0","1991-03-06","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1688634030","2010-03-01","1991-03-02",\N,"0000-00-00","0000-00-00",\N,"2010-03-03","2010-03-04",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1991-03-05","2015-03-05","2015-03-06",\N
"4160","336",\N,"110","1","1","176","0",\N,"cwa name 1","10","101","FI","500","CWP-N0-04","CWP-N0-04","CWP-N0-04","0","","1991-04-01","1991-04-02","0","1991-04-03","1991-04-04","0","1991-04-06","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","14",\N,"1700196351","2015-04-01","1991-04-02",\N,"0000-00-00","0000-00-00",\N,"2015-04-03","2015-04-04",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,"1991-04-05","2010-04-05","2010-04-06",\N
"4161","336",\N,"420","1","1","176","328","EW-B08-WP5.10-200-FI-MC-201","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-EMAILTEST-001 test title","CWP-EMAILTEST-001 test Description","CWP-EMAILTEST-001","1","1124","2023-07-07","2023-07-07","0","2023-07-07","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1705044989","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,\N,"343","2023-07-07 04:31:31","","3100","3101","3102","2","336","2024-01-12 07:36:29","",\N,\N,\N,"138",\N,\N,\N,\N,"1","2","x","xc","xz",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4162","336",\N,"420","1","1","176","327","EW-B08-WP5.10-200-FI-MC-101","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-EMAILTEST-002 test Title","CWP-EMAILTEST-002 test description","CWP-EMAILTEST-002","0","1124","2023-07-07","2023-07-07","0","2023-07-07","0000-00-00","0","0000-00-00","2023-07-07","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","13",\N,"1688705016","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,"2","343","2023-07-07 04:43:36","","3100","3101","3102","4","336","2023-07-07 04:42:29","",\N,\N,\N,"138",\N,\N,\N,\N,\N,"1","","","",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4163","336",\N,"420","1","1","176","323","EW-B08-WP5.10-100-FI-MC-302","T7-B01-WP1.1-010","Subarea","L1","FI","500","CWP-EMAILTEST-WH-004 Title","CWP-EMAILTEST-WH-004 Description","CWP-EMAILTEST-WH-004","0","1124","2023-07-07","2023-07-07","0","2023-07-07","0000-00-00","0","0000-00-00","2023-07-07","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","13",\N,"1688706253","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","0","0",\N,\N,\N,"343",\N,\N,"2","343","2023-07-07 05:04:14","","3100","3101","3102","4","336","2023-07-07 05:02:05","",\N,\N,\N,"138",\N,"138","2023-07-07 05:03:45","","2","2","xcd","zv xc","xv",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4164","296",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","10","101","FI","500","CWP-Act-id-01","CWP-Act-id-01","CWP-Act-id-01","0","","2023-07-20","2023-07-20","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1689835051","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4165","296",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","10","101","FI","500","CWP-Act-id-02","CWP-Act-id-02","CWP-Act-id-02","0","","2023-07-20","2023-07-20","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1689835073","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4166","296",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","10","101","FI","500","CWP-Act-id-03","CWP-Act-id-03","CWP-Act-id-03","0","","2023-07-20","2023-07-20","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1689835094","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4167","296",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","10","101","FI","500","CWP-Act-id-04","CWP-Act-id-04","CWP-Act-id-04","0","","2023-07-20","2023-07-20","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1689835110","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4168","297",\N,"420","1","1","176","0",\N,"T7-B01-WP1.1-020","S1","L1","FI","500","Testing-5544","Data","CWP-5544","0","","2023-07-20","2023-07-20","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1689854503","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4169","219",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","1X11","AG","FI","500","CDR","CDR","CWP-20-July","0","","2023-07-20","2023-07-29","0","2023-07-20","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","3",\N,"1689858280","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0",\N,"0","0","0","1","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1","219",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4170","336",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","Sub area","L1","FI","500","CWP-NEW-3D-01 Title","CWP-NEW-3D-01 Description","CWP-NEW-3D-01","0","3D-01","2023-07-26","2023-07-26","0","2023-07-26","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1690352418","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4171","336",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","Sub area","L1","FI","500","CWP-ASSIGN-3D-01 Title","CWP-ASSIGN-3D-01 Description","CWP-ASSIGN-3D-01","0","CWP-ASSIGN-3D-01","2023-07-31","2023-07-31","0","2023-07-31","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1690782274","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4172","222",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","Sub area","L1","FI","500","CWP-ASSIGN-3D-000001 Title","CWP-ASSIGN-3D-000001 Description","CWP-ASSIGN-3D-000001","0","DOC-1111","2023-08-04","2023-08-04","0","2023-08-04","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","14",\N,"1691133562","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4173","222",\N,"110","1","1","176","315","EW-B08-WP5.10-100-FI-MC-101","T7-B01-WP1.1-010","Sub area","L1","FI","500","CWP-TEST-01 Title","CWP-TEST-01 Description","CWP-TEST-01","0","DOC","2023-08-04","2023-08-04","0","2023-08-04","0000-00-00","0","0000-00-00","0000-00-00","0","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","1",\N,"1691146434","0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,"0000-00-00","0000-00-00",\N,\N,"0","0","0","0","0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"0",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
"4174","222",\N,"110","1","1","176","0",\N,"T7-B01-WP1.1-010","Sub area","L1","FI","500","CWP-SANITY-LIVE-08082023-01 Title","CWP-SANITY-LIVE-08082023-01 Title","CWP-SANITY-LIVE-08082023-01","0","1124","2023-08-08","2023-08-08","14","2023-08-09","2023-08-11","12","2023-08-10","0000-00-00","21","",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00",\N,"0000-00-00","","2",\N,"1691488426","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","0000-00-00","0000-00-00","0","file/user/workmanagement/cwp/checklst_attachment_compiled_cwp_4174.pdf","0","0","0","0","0",\N,\N,\N,"336",\N,\N,\N,\N,\N,\N,\N,\N,\N,"2","222","2023-08-08 09:53:46","",\N,\N,\N,"296",\N,\N,\N,\N,\N,"2","fs","fgs","dB",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N
